acct,utc_date,num_courses_visited,total_minutes_visited,lessons_completed,projects_completed
4,2015/5/31,0,0 ,0,0
4,2015/6/1,0,0 ,0,0
4,2015/6/2,0,0 ,0,0
4,2015/6/3,0,0 ,0,0
4,2015/6/4,0,0 ,0,0
4,2015/6/5,0,0 ,0,0
4,2015/6/6,0,0 ,0,0
4,2015/6/7,0,0 ,0,0
4,2015/6/8,1,13 ,0,0
4,2015/6/9,2,93 ,1,0
4,2015/6/10,1,179 ,2,0
4,2015/6/11,1,135 ,1,0
4,2015/6/12,1,71 ,0,0
4,2015/6/13,1,113 ,1,0
4,2015/6/14,1,221 ,1,0
4,2015/6/15,1,118 ,0,0
4,2015/6/16,1,94 ,0,0
4,2015/6/17,1,204 ,2,0
4,2015/6/18,0,0 ,0,0
4,2015/6/19,1,37 ,0,0
4,2015/6/20,1,8 ,0,0
4,2015/6/21,0,0 ,0,0
4,2015/6/22,2,39 ,0,0
4,2015/6/23,0,0 ,0,0
4,2015/6/24,1,6 ,0,0
4,2015/6/25,0,0 ,0,0
4,2015/6/26,0,0 ,0,0
4,2015/6/27,0,0 ,0,0
4,2015/6/28,0,0 ,0,0
4,2015/6/29,0,0 ,0,0
4,2015/6/30,2,69 ,0,0
4,2015/7/1,1,24 ,0,0
4,2015/7/2,0,0 ,0,0
4,2015/7/3,0,0 ,0,0
4,2015/7/4,0,0 ,0,0
4,2015/7/5,0,0 ,0,0
4,2015/7/6,1,65 ,0,0
4,2015/7/7,1,16 ,1,0
4,2015/7/8,0,0 ,0,0
4,2015/7/9,0,0 ,0,0
4,2015/7/10,0,0 ,0,0
4,2015/7/11,0,0 ,0,0
4,2015/7/12,0,0 ,0,0
4,2015/7/13,2,66 ,0,0
4,2015/7/14,1,51 ,0,0
4,2015/7/15,0,0 ,0,0
4,2015/7/16,1,93 ,0,0
4,2015/7/17,1,33 ,1,0
4,2015/7/18,0,0 ,0,0
4,2015/7/19,0,0 ,0,0
4,2015/7/20,0,0 ,0,0
4,2015/7/21,0,0 ,0,0
4,2015/7/22,0,0 ,0,0
4,2015/7/23,1,244 ,1,0
4,2015/7/24,1,140 ,0,0
4,2015/7/25,1,81 ,1,0
4,2015/7/27,1,303 ,1,0
4,2015/7/28,1,246 ,0,0
4,2015/7/29,1,201 ,2,0
4,2015/7/30,0,0 ,0,0
4,2015/7/31,1,91 ,0,0
4,2015/8/1,1,14 ,0,0
4,2015/8/2,1,122 ,1,0
4,2015/8/3,2,241 ,2,0
4,2015/8/4,1,257 ,0,0
4,2015/8/5,0,0 ,0,0
4,2015/8/6,0,0 ,0,0
4,2015/8/7,0,0 ,0,0
4,2015/8/8,0,0 ,0,0
4,2015/8/9,0,0 ,0,0
4,2015/8/10,0,0 ,0,0
4,2015/8/11,1,2 ,0,0
4,2015/8/12,0,0 ,0,0
4,2015/8/13,0,0 ,0,0
4,2015/8/14,0,0 ,0,0
4,2015/8/15,0,0 ,0,0
4,2015/8/16,0,0 ,0,0
4,2015/8/17,0,0 ,0,0
4,2015/8/18,0,0 ,0,0
4,2015/8/19,0,0 ,0,0
4,2015/8/20,0,0 ,0,0
4,2015/8/21,0,0 ,0,0
4,2015/8/22,0,0 ,0,0
4,2015/8/23,0,0 ,0,0
4,2015/8/24,0,0 ,0,0
4,2015/8/25,0,0 ,0,0
4,2015/8/26,0,0 ,0,0
4,2015/8/27,0,0 ,0,0
5,2015/1/7,1,60 ,0,0
5,2015/1/8,0,0 ,0,0
5,2015/1/9,2,104 ,0,0
5,2015/1/10,1,80 ,0,0
5,2015/1/11,1,36 ,0,0
5,2015/1/12,1,50 ,0,0
5,2015/1/13,0,0 ,0,0
5,2015/1/14,1,41 ,0,0
5,2015/1/15,0,0 ,0,0
5,2015/1/16,1,122 ,1,0
5,2015/1/17,1,68 ,0,0
5,2015/1/18,1,12 ,0,0
5,2015/1/19,1,187 ,1,0
5,2015/1/20,1,29 ,0,0
5,2015/1/21,1,94 ,0,0
5,2015/1/22,1,149 ,0,0
5,2015/1/23,1,141 ,0,0
5,2015/1/24,1,156 ,1,0
5,2015/1/25,1,46 ,0,0
5,2015/1/26,1,42 ,0,0
5,2015/1/27,1,147 ,1,0
5,2015/1/28,1,99 ,0,0
5,2015/1/29,1,45 ,0,0
5,2015/1/30,1,86 ,0,0
5,2015/1/31,1,59 ,1,0
5,2015/2/1,1,93 ,0,0
5,2015/2/2,1,72 ,1,0
5,2015/2/3,0,0 ,0,0
5,2015/2/4,1,99 ,0,0
5,2015/2/5,1,18 ,0,0
5,2015/2/6,0,0 ,1,0
5,2015/2/7,1,42 ,0,0
5,2015/2/8,1,182 ,1,0
5,2015/2/9,1,8 ,0,0
5,2015/2/10,0,0 ,0,0
5,2015/2/11,1,129 ,0,0
5,2015/2/12,1,88 ,0,0
5,2015/2/13,1,25 ,0,0
5,2015/2/14,0,0 ,0,0
5,2015/2/15,1,175 ,0,0
5,2015/2/16,2,255 ,1,0
5,2015/2/17,1,12 ,0,0
5,2015/2/18,2,162 ,0,0
5,2015/2/19,1,56 ,0,0
5,2015/2/20,1,59 ,0,0
5,2015/2/21,1,42 ,0,0
5,2015/2/22,1,131 ,0,0
5,2015/2/23,1,58 ,0,0
5,2015/2/24,1,125 ,0,0
5,2015/2/25,1,67 ,0,0
5,2015/2/26,1,31 ,0,0
5,2015/2/27,1,29 ,0,0
5,2015/2/28,1,100 ,0,0
5,2015/3/1,1,3 ,0,0
5,2015/3/2,0,0 ,0,0
5,2015/3/3,0,0 ,0,0
5,2015/3/4,1,4 ,0,0
5,2015/3/5,2,79 ,0,0
5,2015/3/6,0,0 ,0,0
5,2015/3/7,1,68 ,0,0
5,2015/3/8,1,59 ,0,0
5,2015/3/9,1,51 ,0,0
5,2015/3/10,1,94 ,1,0
5,2015/3/11,1,2 ,0,0
5,2015/3/12,1,54 ,1,0
5,2015/3/13,0,0 ,0,0
5,2015/3/14,1,98 ,0,0
5,2015/3/15,1,156 ,1,0
5,2015/3/16,1,19 ,0,0
5,2015/3/17,1,6 ,0,0
5,2015/3/18,1,85 ,0,0
5,2015/3/19,0,0 ,0,0
5,2015/3/20,0,0 ,0,0
5,2015/3/21,0,0 ,0,0
5,2015/3/22,0,0 ,0,0
5,2015/3/23,0,0 ,0,0
5,2015/3/24,0,0 ,0,0
5,2015/3/25,1,102 ,0,0
5,2015/3/26,1,14 ,1,0
5,2015/3/27,1,11 ,0,0
5,2015/3/28,0,0 ,0,0
5,2015/3/29,1,41 ,0,0
5,2015/3/30,1,11 ,0,0
5,2015/3/31,0,0 ,0,0
5,2015/4/1,1,23 ,0,0
5,2015/4/2,1,3 ,0,0
5,2015/4/3,0,0 ,0,0
5,2015/4/4,1,12 ,0,0
5,2015/4/5,0,0 ,0,0
5,2015/4/6,0,0 ,0,0
5,2015/4/7,0,0 ,0,0
5,2015/4/8,0,0 ,0,0
5,2015/4/9,0,0 ,0,0
5,2015/4/10,0,0 ,0,0
5,2015/4/11,0,0 ,0,0
5,2015/4/12,0,0 ,0,0
5,2015/4/13,0,0 ,0,0
5,2015/4/14,0,0 ,0,0
5,2015/4/15,0,0 ,0,0
6,2015/6/5,1,6 ,0,0
6,2015/6/6,1,77 ,0,0
6,2015/6/7,2,134 ,2,0
6,2015/6/8,1,204 ,2,0
6,2015/6/9,1,196 ,2,0
6,2015/6/10,1,164 ,0,0
6,2015/6/11,0,0 ,0,0
6,2015/6/12,1,28 ,1,0
6,2015/6/13,0,0 ,0,0
6,2015/6/14,2,173 ,1,0
6,2015/6/15,2,157 ,2,0
6,2015/6/16,3,118 ,0,0
6,2015/6/17,0,0 ,0,0
6,2015/6/18,2,53 ,0,0
6,2015/6/19,0,0 ,0,0
6,2015/6/20,0,0 ,0,0
6,2015/6/21,0,0 ,0,0
6,2015/6/22,0,0 ,0,0
6,2015/6/23,1,10 ,0,0
6,2015/6/24,1,148 ,1,0
6,2015/6/25,0,0 ,0,0
6,2015/6/26,1,115 ,3,0
6,2015/6/27,1,197 ,2,0
6,2015/6/28,1,16 ,0,0
6,2015/6/29,1,10 ,0,0
6,2015/6/30,1,133 ,2,0
6,2015/7/1,1,105 ,2,0
6,2015/7/2,2,85 ,1,0
6,2015/7/3,0,0 ,0,0
6,2015/7/4,0,0 ,0,0
6,2015/7/5,0,0 ,0,0
6,2015/7/6,0,0 ,0,0
6,2015/7/7,1,17 ,0,0
6,2015/7/8,0,0 ,0,0
6,2015/7/9,2,133 ,0,0
6,2015/7/10,0,0 ,0,0
6,2015/7/11,0,0 ,0,0
6,2015/7/12,0,0 ,0,0
6,2015/7/13,0,0 ,0,0
6,2015/7/14,2,125 ,2,0
6,2015/7/15,0,0 ,0,0
6,2015/7/16,1,139 ,1,0
6,2015/7/17,1,79 ,1,0
6,2015/7/18,1,134 ,1,0
6,2015/7/19,0,0 ,0,0
6,2015/7/20,1,92 ,1,0
6,2015/7/21,1,139 ,1,0
6,2015/7/22,1,24 ,0,0
6,2015/7/23,1,119 ,2,0
6,2015/7/24,0,0 ,0,0
6,2015/7/25,0,0 ,0,0
6,2015/7/27,0,0 ,0,0
6,2015/7/28,1,24 ,0,0
6,2015/7/29,0,0 ,0,0
6,2015/7/30,0,0 ,0,0
6,2015/7/31,1,12 ,0,0
6,2015/8/1,0,0 ,0,0
6,2015/8/2,0,0 ,0,0
6,2015/8/3,0,0 ,0,0
6,2015/8/4,1,197 ,2,0
6,2015/8/5,1,98 ,1,0
6,2015/8/6,1,78 ,1,0
6,2015/8/7,0,0 ,0,0
6,2015/8/8,1,99 ,1,0
6,2015/8/9,1,72 ,1,0
6,2015/8/10,1,52 ,1,0
6,2015/8/11,0,0 ,0,0
6,2015/8/12,1,76 ,1,0
6,2015/8/13,1,41 ,0,0
6,2015/8/14,1,102 ,2,0
6,2015/8/15,0,0 ,0,0
6,2015/8/16,0,0 ,0,0
6,2015/8/17,0,0 ,0,0
6,2015/8/18,2,32 ,0,0
6,2015/8/19,0,0 ,0,0
6,2015/8/20,0,0 ,0,0
6,2015/8/21,1,5 ,0,0
6,2015/8/22,0,0 ,0,0
6,2015/8/23,1,31 ,0,0
6,2015/8/24,0,0 ,0,0
6,2015/8/25,0,0 ,0,0
6,2015/8/26,1,58 ,1,0
6,2015/8/27,0,0 ,0,0
7,2015/5/12,1,42 ,0,0
7,2015/5/13,0,0 ,0,0
7,2015/5/14,1,28 ,1,0
7,2015/5/15,0,0 ,0,0
7,2015/5/16,0,0 ,0,0
7,2015/5/17,0,0 ,0,0
7,2015/5/18,2,34 ,0,0
7,2015/5/19,3,85 ,0,0
7,2015/5/20,1,52 ,0,0
7,2015/5/21,0,0 ,0,0
7,2015/5/22,0,0 ,0,0
7,2015/5/23,0,0 ,0,0
7,2015/5/24,0,0 ,0,0
7,2015/5/25,0,0 ,0,0
7,2015/5/26,0,0 ,0,0
7,2015/5/27,0,0 ,0,0
7,2015/5/28,0,0 ,0,0
7,2015/5/29,0,0 ,0,0
7,2015/5/30,1,81 ,0,0
7,2015/5/31,0,0 ,0,0
7,2015/6/1,0,0 ,0,0
7,2015/6/2,0,0 ,0,0
7,2015/6/3,0,0 ,0,0
7,2015/6/4,0,0 ,0,0
7,2015/6/5,0,0 ,0,0
7,2015/6/6,0,0 ,0,0
7,2015/6/7,0,0 ,0,0
7,2015/6/8,0,0 ,0,0
7,2015/6/9,0,0 ,0,0
7,2015/6/10,0,0 ,0,0
7,2015/6/11,0,0 ,0,0
7,2015/6/12,0,0 ,0,0
7,2015/6/13,1,70 ,0,0
7,2015/6/14,2,103 ,0,0
7,2015/6/15,1,53 ,0,0
7,2015/6/16,0,0 ,0,0
7,2015/6/17,0,0 ,0,0
7,2015/6/18,1,56 ,0,0
7,2015/6/19,1,220 ,1,0
7,2015/6/20,1,14 ,0,0
7,2015/6/21,1,34 ,0,0
7,2015/6/22,1,90 ,0,0
7,2015/6/23,0,0 ,0,0
7,2015/6/24,1,13 ,1,0
7,2015/6/25,0,0 ,0,0
7,2015/6/26,1,86 ,0,0
7,2015/6/27,2,161 ,1,0
7,2015/6/28,1,146 ,0,0
7,2015/6/29,0,0 ,0,0
7,2015/6/30,1,43 ,0,0
7,2015/7/1,0,0 ,0,0
7,2015/7/2,0,0 ,0,0
7,2015/7/3,1,199 ,2,0
7,2015/7/4,1,94 ,0,0
7,2015/7/5,1,71 ,1,0
7,2015/7/6,1,45 ,0,0
7,2015/7/7,3,162 ,0,0
7,2015/7/8,0,0 ,0,0
7,2015/7/9,0,0 ,0,0
7,2015/7/10,0,0 ,0,0
7,2015/7/11,0,0 ,0,0
7,2015/7/12,0,0 ,0,0
7,2015/7/13,0,0 ,0,0
7,2015/7/14,0,0 ,0,0
7,2015/7/15,0,0 ,0,0
7,2015/7/16,0,0 ,0,0
7,2015/7/17,0,0 ,0,0
7,2015/7/18,0,0 ,0,0
7,2015/7/19,0,0 ,0,0
7,2015/7/20,1,3 ,0,0
7,2015/7/21,0,0 ,0,0
7,2015/7/22,0,0 ,0,0
7,2015/7/23,0,0 ,0,0
7,2015/7/24,0,0 ,0,0
7,2015/7/25,0,0 ,0,0
7,2015/7/27,2,143 ,0,0
7,2015/7/28,0,0 ,0,0
7,2015/7/29,0,0 ,0,0
7,2015/7/30,1,32 ,0,0
7,2015/7/31,0,0 ,0,0
7,2015/8/1,0,0 ,0,0
7,2015/8/2,0,0 ,0,0
7,2015/8/3,0,0 ,0,0
7,2015/8/4,0,0 ,0,0
7,2015/8/5,0,0 ,0,0
7,2015/8/6,1,38 ,0,0
7,2015/8/7,0,0 ,0,0
7,2015/8/8,0,0 ,0,0
7,2015/8/9,0,0 ,0,0
7,2015/8/10,0,0 ,0,0
7,2015/8/11,0,0 ,0,0
7,2015/8/12,0,0 ,0,0
7,2015/8/13,0,0 ,0,0
7,2015/8/14,0,0 ,0,0
7,2015/8/15,0,0 ,0,0
7,2015/8/16,0,0 ,0,0
7,2015/8/17,0,0 ,0,0
7,2015/8/18,0,0 ,0,0
7,2015/8/19,0,0 ,0,0
7,2015/8/20,0,0 ,0,0
7,2015/8/21,0,0 ,0,0
7,2015/8/22,0,0 ,0,0
7,2015/8/23,0,0 ,0,0
7,2015/8/24,0,0 ,0,0
7,2015/8/25,0,0 ,0,0
7,2015/8/26,0,0 ,0,0
7,2015/8/27,0,0 ,0,0
8,2015/5/6,3,152 ,1,0
8,2015/5/7,1,94 ,0,0
8,2015/5/8,1,136 ,1,0
8,2015/5/9,1,33 ,0,0
8,2015/5/10,1,352 ,2,0
8,2015/5/11,1,185 ,2,0
8,2015/5/12,2,37 ,1,0
8,2015/5/13,2,136 ,0,0
8,2015/5/14,1,16 ,0,0
8,2015/5/15,1,238 ,1,0
8,2015/5/16,1,45 ,0,0
8,2015/5/17,2,59 ,0,0
8,2015/5/18,1,22 ,0,0
8,2015/5/19,0,0 ,0,0
8,2015/5/20,0,0 ,0,0
8,2015/5/21,1,6 ,0,0
8,2015/5/22,1,9 ,0,0
8,2015/5/23,1,52 ,1,0
8,2015/5/24,1,23 ,0,0
8,2015/5/25,1,56 ,1,0
8,2015/5/26,1,32 ,0,0
8,2015/5/27,1,14 ,0,0
8,2015/5/28,0,0 ,0,0
8,2015/5/29,1,29 ,0,0
8,2015/5/30,1,26 ,0,0
8,2015/5/31,0,0 ,0,0
8,2015/6/1,2,140 ,1,0
8,2015/6/2,0,0 ,0,0
8,2015/6/3,0,0 ,0,0
8,2015/6/4,1,18 ,0,0
8,2015/6/5,0,0 ,0,0
8,2015/6/6,0,0 ,0,0
8,2015/6/7,0,0 ,0,0
8,2015/6/8,0,0 ,0,0
8,2015/6/9,0,0 ,0,0
8,2015/6/10,0,0 ,0,0
8,2015/6/11,0,0 ,0,0
8,2015/6/12,1,216 ,0,0
8,2015/6/13,1,53 ,1,0
8,2015/6/14,1,32 ,0,0
8,2015/6/15,1,5 ,0,0
8,2015/6/16,0,0 ,0,0
8,2015/6/17,1,5 ,0,0
8,2015/6/18,1,48 ,0,0
8,2015/6/19,1,27 ,0,0
8,2015/6/20,1,31 ,0,0
8,2015/6/21,1,134 ,1,0
8,2015/6/22,1,42 ,0,0
8,2015/6/23,1,6 ,0,0
8,2015/6/24,1,55 ,0,0
8,2015/6/25,1,226 ,0,0
8,2015/6/26,1,124 ,0,0
8,2015/6/27,1,11 ,0,0
8,2015/6/28,0,0 ,0,0
8,2015/6/29,2,109 ,0,0
8,2015/6/30,1,20 ,0,0
8,2015/7/1,1,109 ,0,0
8,2015/7/2,1,103 ,1,0
8,2015/7/3,1,161 ,1,0
8,2015/7/4,1,157 ,1,0
8,2015/7/5,1,64 ,0,0
8,2015/7/6,0,0 ,0,0
8,2015/7/7,2,61 ,1,0
8,2015/7/8,2,179 ,1,0
8,2015/7/9,2,349 ,0,0
8,2015/7/10,0,0 ,0,0
8,2015/7/11,0,0 ,0,0
8,2015/7/12,1,6 ,1,0
8,2015/7/13,1,67 ,0,0
8,2015/7/14,1,14 ,0,0
8,2015/7/15,0,0 ,0,0
8,2015/7/16,0,0 ,0,0
8,2015/7/17,1,28 ,0,0
8,2015/7/18,0,0 ,0,0
8,2015/7/19,1,86 ,0,0
8,2015/7/20,0,0 ,0,0
8,2015/7/21,0,0 ,0,0
8,2015/7/22,0,0 ,0,0
8,2015/7/23,1,3 ,1,0
8,2015/7/24,1,4 ,0,0
8,2015/7/25,1,69 ,0,0
8,2015/7/27,0,0 ,0,0
8,2015/7/28,1,9 ,0,0
8,2015/7/29,0,0 ,0,0
8,2015/7/30,0,0 ,0,0
8,2015/7/31,0,0 ,0,0
8,2015/8/1,0,0 ,0,0
8,2015/8/2,0,0 ,0,0
8,2015/8/3,0,0 ,0,0
8,2015/8/4,0,0 ,0,0
8,2015/8/5,0,0 ,0,0
8,2015/8/6,0,0 ,0,0
8,2015/8/7,0,0 ,0,0
8,2015/8/8,0,0 ,0,0
8,2015/8/9,0,0 ,0,0
8,2015/8/10,0,0 ,0,0
8,2015/8/11,0,0 ,0,0
8,2015/8/12,0,0 ,0,0
8,2015/8/13,0,0 ,0,0
8,2015/8/14,0,0 ,0,0
8,2015/8/15,0,0 ,0,0
8,2015/8/16,0,0 ,0,0
8,2015/8/17,0,0 ,0,0
8,2015/8/18,0,0 ,0,0
8,2015/8/19,1,52 ,0,0
8,2015/8/20,0,0 ,0,0
8,2015/8/21,1,15 ,0,0
8,2015/8/22,1,33 ,0,0
8,2015/8/23,0,0 ,0,0
8,2015/8/24,0,0 ,0,0
8,2015/8/25,0,0 ,0,0
8,2015/8/26,0,0 ,0,0
8,2015/8/27,0,0 ,0,0
9,2015/1/8,2,55 ,0,0
9,2015/1/9,1,296 ,1,0
9,2015/1/10,0,0 ,0,0
9,2015/1/11,0,0 ,0,0
9,2015/1/12,0,0 ,0,0
9,2015/1/13,1,36 ,0,0
9,2015/1/14,1,62 ,1,0
9,2015/1/15,1,36 ,0,0
9,2015/1/16,1,445 ,2,0
9,2015/1/17,0,0 ,0,0
9,2015/1/18,0,0 ,0,0
9,2015/1/19,0,0 ,0,0
9,2015/1/20,0,0 ,0,0
9,2015/1/21,0,0 ,0,0
9,2015/1/22,1,164 ,0,0
9,2015/1/23,1,241 ,2,0
9,2015/1/24,1,86 ,0,0
9,2015/1/25,1,82 ,1,0
9,2015/1/26,0,0 ,0,0
9,2015/1/27,0,0 ,0,0
9,2015/1/28,0,0 ,0,0
9,2015/1/29,1,144 ,0,0
9,2015/1/30,2,244 ,2,0
9,2015/1/31,1,110 ,0,0
9,2015/2/1,2,19 ,0,0
9,2015/2/2,0,0 ,0,0
9,2015/2/3,1,57 ,0,0
9,2015/2/4,0,0 ,0,0
9,2015/2/5,1,44 ,1,0
9,2015/2/6,1,99 ,1,0
9,2015/2/7,0,0 ,0,0
9,2015/2/8,0,0 ,0,0
9,2015/2/9,1,57 ,1,0
9,2015/2/10,0,0 ,0,0
9,2015/2/11,0,0 ,0,0
9,2015/2/12,1,145 ,2,0
9,2015/2/13,1,241 ,3,0
9,2015/2/14,0,0 ,0,0
9,2015/2/15,1,192 ,2,0
9,2015/2/16,0,0 ,0,1
9,2015/2/17,1,61 ,0,0
9,2015/2/18,0,0 ,0,0
9,2015/2/19,1,51 ,1,0
9,2015/2/20,0,0 ,0,0
9,2015/2/21,0,0 ,0,0
9,2015/2/22,0,0 ,0,0
9,2015/2/23,0,0 ,0,0
9,2015/2/24,0,0 ,0,0
9,2015/2/25,0,0 ,0,0
9,2015/2/26,1,6 ,0,0
9,2015/2/27,0,0 ,0,0
9,2015/2/28,0,0 ,0,0
9,2015/3/1,0,0 ,0,0
9,2015/3/2,0,0 ,0,0
9,2015/3/3,0,0 ,0,0
9,2015/3/4,0,0 ,0,0
9,2015/3/5,0,0 ,0,0
9,2015/3/6,2,96 ,1,0
9,2015/3/7,1,2 ,0,0
9,2015/3/8,0,0 ,0,0
9,2015/3/9,0,0 ,0,0
9,2015/3/10,0,0 ,0,0
9,2015/3/11,0,0 ,0,0
9,2015/3/12,0,0 ,0,0
9,2015/3/13,0,0 ,0,0
9,2015/3/14,0,0 ,0,0
9,2015/3/15,1,12 ,0,0
9,2015/3/16,1,55 ,1,0
9,2015/3/17,0,0 ,0,1
9,2015/3/18,0,0 ,0,0
9,2015/3/19,1,45 ,0,0
9,2015/3/20,1,114 ,0,0
9,2015/3/21,1,297 ,2,0
9,2015/3/22,1,2 ,0,0
9,2015/3/23,0,0 ,0,0
9,2015/3/24,0,0 ,0,0
9,2015/3/25,0,0 ,0,0
9,2015/3/26,1,31 ,0,0
9,2015/3/27,1,22 ,0,0
9,2015/3/28,1,127 ,0,0
9,2015/3/29,1,109 ,1,0
9,2015/3/30,0,0 ,0,0
9,2015/3/31,0,0 ,0,0
9,2015/4/1,0,0 ,0,0
9,2015/4/2,0,0 ,0,0
9,2015/4/3,1,97 ,1,0
9,2015/4/4,1,134 ,0,0
9,2015/4/5,0,0 ,0,0
9,2015/4/6,0,0 ,0,0
9,2015/4/7,0,0 ,0,0
9,2015/4/8,0,0 ,0,0
9,2015/4/9,0,0 ,0,0
9,2015/4/10,1,222 ,1,0
9,2015/4/11,0,0 ,0,0
9,2015/4/12,0,0 ,0,0
9,2015/4/13,0,0 ,0,0
9,2015/4/14,0,0 ,0,0
9,2015/4/15,0,0 ,0,0
9,2015/4/16,0,0 ,0,0
9,2015/4/17,2,163 ,1,0
9,2015/4/18,0,0 ,0,0
9,2015/4/19,1,107 ,1,0
9,2015/4/20,0,0 ,0,0
9,2015/4/21,0,0 ,0,0
9,2015/4/22,0,0 ,0,0
9,2015/4/23,1,3 ,0,0
9,2015/4/24,1,6 ,0,0
9,2015/4/25,0,0 ,0,0
9,2015/4/26,0,0 ,0,0
9,2015/4/27,0,0 ,0,0
9,2015/4/28,0,0 ,0,0
9,2015/4/29,0,0 ,0,0
9,2015/4/30,0,0 ,0,0
9,2015/5/1,0,0 ,0,0
9,2015/5/2,0,0 ,0,0
9,2015/5/3,0,0 ,0,0
9,2015/5/4,0,0 ,0,0
9,2015/5/5,0,0 ,0,0
9,2015/5/6,0,0 ,0,0
9,2015/5/7,2,22 ,0,0
9,2015/5/8,1,282 ,2,0
9,2015/5/9,0,0 ,0,0
9,2015/5/10,1,66 ,1,0
9,2015/5/11,0,0 ,0,1
9,2015/5/12,2,67 ,1,0
9,2015/5/13,0,0 ,0,0
9,2015/5/14,0,0 ,0,0
9,2015/5/15,1,230 ,1,0
9,2015/5/16,0,0 ,0,0
9,2015/5/17,0,0 ,0,0
9,2015/5/18,1,67 ,1,0
9,2015/5/19,0,0 ,0,0
9,2015/5/20,0,0 ,0,0
9,2015/5/21,0,0 ,0,0
9,2015/5/22,1,119 ,2,0
9,2015/5/23,0,0 ,0,0
9,2015/5/24,0,0 ,0,0
9,2015/5/25,1,388 ,4,0
9,2015/5/26,2,200 ,2,0
9,2015/5/27,0,0 ,0,0
9,2015/5/28,0,0 ,0,0
9,2015/5/29,0,0 ,0,0
9,2015/5/30,0,0 ,0,0
9,2015/5/31,0,0 ,0,0
9,2015/6/1,0,0 ,0,0
9,2015/6/2,0,0 ,0,0
9,2015/6/3,0,0 ,0,0
9,2015/6/4,0,0 ,0,0
9,2015/6/5,0,0 ,0,0
9,2015/6/6,0,0 ,0,0
9,2015/6/7,0,0 ,0,0
9,2015/6/8,1,5 ,0,0
9,2015/6/9,0,0 ,0,0
9,2015/6/10,0,0 ,0,0
9,2015/6/11,0,0 ,0,0
9,2015/6/12,0,0 ,0,0
9,2015/6/13,0,0 ,0,0
9,2015/6/14,2,113 ,0,0
9,2015/6/15,0,0 ,0,0
9,2015/6/16,1,40 ,0,0
9,2015/6/17,0,0 ,0,0
9,2015/6/18,0,0 ,0,0
9,2015/6/19,0,0 ,0,0
9,2015/6/20,0,0 ,0,0
9,2015/6/21,1,24 ,0,0
9,2015/6/22,0,0 ,0,0
9,2015/6/23,0,0 ,0,0
9,2015/6/24,1,46 ,0,0
9,2015/6/25,0,0 ,0,0
9,2015/6/26,1,21 ,0,0
9,2015/6/27,0,0 ,0,0
9,2015/6/28,1,100 ,2,0
9,2015/6/29,0,0 ,0,1
9,2015/6/30,1,44 ,1,0
9,2015/7/1,1,38 ,0,0
9,2015/7/2,0,0 ,0,0
9,2015/7/3,2,181 ,1,0
9,2015/7/4,0,0 ,0,0
9,2015/7/5,0,0 ,0,0
9,2015/7/6,1,48 ,0,0
9,2015/7/7,0,0 ,0,0
9,2015/7/8,0,0 ,0,0
9,2015/7/9,0,0 ,0,0
9,2015/7/10,0,0 ,0,0
9,2015/7/11,0,0 ,0,0
9,2015/7/12,0,0 ,0,0
9,2015/7/13,1,57 ,1,0
9,2015/7/14,0,0 ,0,0
9,2015/7/15,0,0 ,0,0
9,2015/7/16,0,0 ,0,0
9,2015/7/17,0,0 ,0,0
9,2015/7/18,0,0 ,0,0
9,2015/7/19,0,0 ,0,0
9,2015/7/20,0,0 ,0,0
9,2015/7/21,1,103 ,0,0
9,2015/7/22,2,18 ,0,0
9,2015/7/23,0,0 ,0,0
9,2015/7/24,0,0 ,0,0
9,2015/7/25,0,0 ,0,0
9,2015/7/27,0,0 ,0,0
9,2015/7/28,0,0 ,0,0
9,2015/7/29,0,0 ,0,0
9,2015/7/30,0,0 ,0,0
9,2015/7/31,0,0 ,0,0
9,2015/8/1,0,0 ,0,0
9,2015/8/2,0,0 ,0,0
9,2015/8/3,0,0 ,0,0
9,2015/8/4,0,0 ,0,0
9,2015/8/5,0,0 ,0,0
9,2015/8/6,1,23 ,0,0
9,2015/8/7,1,10 ,0,0
9,2015/8/8,0,0 ,0,0
9,2015/8/9,0,0 ,0,0
9,2015/8/10,0,0 ,0,0
9,2015/8/11,0,0 ,0,0
9,2015/8/12,0,0 ,0,0
9,2015/8/13,0,0 ,0,0
9,2015/8/14,0,0 ,0,0
9,2015/8/15,0,0 ,0,0
9,2015/8/16,0,0 ,0,0
9,2015/8/17,0,0 ,0,0
9,2015/8/18,0,0 ,0,0
9,2015/8/19,0,0 ,0,0
9,2015/8/20,0,0 ,0,0
9,2015/8/21,0,0 ,0,0
9,2015/8/22,0,0 ,0,0
9,2015/8/23,0,0 ,0,0
10,2014/11/10,0,0 ,0,0
10,2014/11/11,1,16 ,0,0
10,2014/11/12,2,109 ,0,0
10,2014/11/13,0,0 ,0,0
10,2014/11/14,0,0 ,0,0
10,2014/11/15,0,0 ,0,0
10,2014/11/16,1,5 ,0,0
10,2014/11/17,0,0 ,0,0
10,2014/11/18,1,72 ,0,0
10,2014/11/19,0,0 ,0,0
10,2014/11/20,0,0 ,0,0
10,2014/11/21,0,0 ,0,0
10,2014/11/22,0,0 ,0,0
10,2014/11/23,1,259 ,1,0
10,2014/11/24,0,0 ,0,0
10,2014/11/25,0,0 ,0,0
10,2014/11/26,1,4 ,0,0
